X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
320000,1,2,2,44,-1,-1,-2,-2,-2,-2,36831,28785,13104,2621,9075,6564,28791,13227,2621,9075,6564,12767,0
10000,2,3,1,41,-1,-1,2,0,-1,-1,780,780,780,390,390,780,1473,0,0,390,780,0,1
340000,2,2,2,33,0,0,0,0,0,0,336190,301626,306575,311784,318320,325028,10300,10302,10365,10750,11150,11271,1
280000,2,1,2,27,-2,-2,-2,-2,-2,-2,-5,-5,-5,8164,0,1133,0,0,8169,0,231133,3300,0
110000,2,3,1,53,-2,-2,-2,-2,-2,-2,1457,745,0,0,0,0,745,0,0,0,0,0,0
510000,2,1,2,36,0,0,0,0,0,0,234900,214522,217620,218692,191069,195124,9975,8200,7268,7000,7177,7200,0
20000,1,3,2,26,2,0,0,0,0,0,17880,19224,19327,18696,19233,19909,1641,2400,632,800,1000,1500,1
180000,2,1,2,27,0,0,0,0,0,0,124501,126822,129440,128571,128631,129813,5000,6000,5000,5000,5000,5000,0
50000,1,1,2,30,0,0,0,0,2,2,29994,30756,23618,26009,24731,46882,2000,1300,3000,0,25000,0,0
50000,2,2,1,45,0,0,0,2,2,2,26615,22241,23406,15379,16715,11133,2000,2000,0,1500,0,1000,0
140000,2,1,1,40,0,0,0,0,0,0,67371,69027,56175,57666,59604,62480,3100,3888,2800,2800,3800,3000,0
200000,2,3,1,46,-1,-1,-1,-1,-2,-2,1207,5590,2500,0,0,0,5590,2500,0,0,0,0,1
230000,2,1,2,33,-1,-1,-2,-2,-2,-2,6283,0,0,0,0,0,0,0,0,0,0,0,0
60000,2,3,1,41,0,0,0,0,0,0,55773,55953,55562,55063,54819,55195,2627,2700,2500,2300,3000,2500,0
320000,2,1,2,29,0,0,-2,-1,-1,0,12130,0,0,364,16177,16706,0,0,364,16177,800,650,1
200000,2,2,2,25,-2,-2,-1,-1,0,-1,22701,7940,9855,24091,24583,7354,0,10145,24091,492,7354,9694,0
200000,2,2,1,34,0,0,0,-1,-1,-2,4798,4490,5366,2141,0,0,1125,1000,2141,0,0,0,0
30000,2,2,1,30,0,0,0,2,0,0,25156,25949,28478,27754,28186,30240,1500,3000,0,1001,2500,1200,0
300000,2,2,1,42,-1,-1,-1,-1,-1,-1,38913,319,8157,21228,326,1518,319,8157,21228,326,1518,47374,0
100000,2,1,1,38,0,0,0,0,0,0,66762,68566,65132,48738,51020,51948,5000,2436,3000,3000,2000,3000,0
290000,2,1,2,31,0,0,0,0,0,-1,44193,15950,15315,14199,9681,162,1380,1212,284,5000,162,380,0
170000,2,1,2,26,0,0,0,0,0,0,108426,109889,84897,82608,84388,86096,3600,3111,3000,3100,3101,3306,0
80000,2,2,1,36,0,0,0,0,0,0,69760,60445,50857,39813,40248,40935,2500,2061,1413,1460,1751,1958,1
100000,2,2,1,41,0,0,0,0,0,0,95326,97972,99147,74548,76284,77841,4825,4600,3000,2940,3000,3000,0
120000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,1,2,2,22,0,0,0,0,0,0,13447,10232,7842,9262,4335,0,2200,2000,2200,1200,0,0,0
100000,2,2,2,25,0,0,0,0,0,0,98349,97473,91096,76371,77162,78084,3600,3000,2700,2800,3000,2800,0
50000,2,2,1,32,0,0,0,0,0,0,44751,43952,29136,19048,17946,17340,1500,1239,612,607,2593,584,0
170000,2,2,1,34,0,0,0,0,0,0,35348,34622,31450,28229,26422,15081,1402,1789,652,798,1081,173,0
80000,1,1,2,26,0,0,0,0,0,0,79650,80821,65609,49640,49685,46684,3515,2627,1697,2000,1700,3000,1
400000,1,1,1,42,0,0,0,0,0,0,34084,36916,21089,22943,22994,25172,4085,1539,3013,3003,3003,5979,0
100000,1,3,1,44,2,2,2,2,2,2,30076,31287,31676,32259,31608,33524,2000,1200,1400,0,2600,0,0
360000,2,3,1,36,2,0,0,-2,-2,-2,150527,153900,0,0,0,0,7000,0,0,0,0,0,0
50000,1,2,1,33,0,0,0,0,0,0,13538,9199,6879,6753,5440,5440,2000,1284,264,109,390,0,0
90000,2,2,2,30,0,0,0,0,2,2,75382,73980,75036,77094,75708,76610,3350,3300,5500,1600,3950,0,1
500000,1,1,2,36,-1,-1,-1,0,0,0,2450,1038,34741,20409,23804,22697,1100,35157,3000,5000,5000,5000,0
120000,2,1,2,30,-1,-1,-1,-1,-1,-1,416,416,416,0,832,416,416,416,0,832,416,416,1
80000,2,2,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,1,47,-2,-2,-2,-2,-2,-2,1458,-4,3994,0,0,7429,0,3998,0,0,7429,490,1
50000,2,2,1,25,0,0,2,0,0,2,35676,34407,30785,31573,35191,34476,3400,0,1300,4300,0,1500,1
30000,2,2,1,28,0,0,0,0,0,-1,8618,9975,4885,1065,-264,942,1700,1020,1000,0,1206,0,0
110000,1,1,1,36,0,0,0,0,0,0,104498,107819,109836,44356,45932,47473,5000,4823,2000,2000,2000,2000,0
150000,2,1,1,46,0,0,0,0,0,0,21787,22817,24134,24635,29032,29766,1382,1699,1200,5000,1214,1500,0
280000,1,1,1,45,-1,-1,-1,-1,-1,-1,2270,1703,-15,30943,15631,17508,1703,0,30958,15631,17508,10049,1
160000,2,2,1,49,0,0,0,0,0,0,76445,78013,19007,19392,19928,20445,4000,3000,1000,1000,1000,1000,0
200000,2,2,1,27,1,3,2,2,2,2,183994,182427,182657,174547,181454,177141,5200,7000,0,13300,0,6200,1
20000,2,2,1,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
200000,2,3,1,52,1,2,2,0,0,0,203385,192055,164665,155614,145920,104728,5891,0,6100,5792,4240,2900,0
30000,2,5,1,60,0,0,0,0,0,0,19282,20364,21638,25392,24428,26410,1700,2617,5710,1000,3342,0,0
50000,2,1,2,49,2,2,4,4,4,4,150,150,150,150,150,150,0,0,0,0,0,0,1
170000,2,5,1,33,0,0,0,0,0,0,143737,129898,124370,112589,26958,8535,6247,6375,4468,1000,1306,110000,0
230000,1,1,1,44,-1,-1,-1,-1,0,-1,815,815,815,1630,815,815,815,815,1630,0,815,629,0
230000,2,1,2,48,0,0,0,0,0,0,161083,164757,168214,159106,162436,165878,7800,7684,5600,5755,6000,6300,0
150000,2,2,1,36,2,2,2,2,2,2,137723,141048,142475,143966,146736,149697,7000,5200,5300,5200,5500,5200,0
120000,2,2,2,45,0,0,0,0,0,0,92000,94000,96000,98000,100000,0,2000,2000,2000,2000,0,0,0
20000,2,3,1,56,2,0,0,0,0,0,12864,14150,15334,16222,17598,9950,1500,1500,1000,1500,1500,1500,0
50000,2,2,1,30,-1,-1,2,-1,2,2,416,832,416,3285,2685,2270,832,0,3285,0,190,0,1
30000,2,1,1,38,0,0,0,0,0,0,26460,27042,27617,28546,13487,8307,2000,1400,1300,700,1000,0,0
120000,1,2,2,68,2,2,0,0,0,0,125406,123819,122209,122047,122019,130079,4400,4436,4370,4440,12600,4500,1
100000,2,2,2,26,0,0,0,-1,0,0,22320,15193,13516,1541,8805,11329,1227,1150,1600,8000,5000,0,0
140000,2,1,1,37,0,0,2,2,2,2,124375,133384,135691,137675,135371,138455,11000,6000,5700,0,5500,5000,1
90000,2,2,2,24,0,0,2,2,2,2,26928,29773,30091,30922,34112,34280,3600,1100,1630,4000,1200,0,1
130000,2,2,1,52,1,2,2,2,0,0,112434,98455,103351,100724,97675,102080,0,12700,0,4000,11461,0,0
160000,2,2,2,26,-1,-1,-1,-1,0,-1,8036,7663,768,10488,4724,104205,7663,768,10488,2049,104205,3000,0
150000,2,3,1,58,-2,-2,-2,-2,-2,-2,42218,44828,-7772,-7772,69762,71591,4828,0,0,77534,2991,4509,0
20000,1,1,2,24,-1,-1,-1,2,0,0,3302,0,679,679,5679,7570,0,679,0,5000,2000,0,0
60000,2,3,1,40,1,-1,0,0,-1,0,749,44893,34812,15768,25915,25058,60295,3000,3020,25915,1500,2000,1
200000,2,3,1,35,0,0,0,0,0,0,188096,171535,167877,128550,131511,127781,8000,6700,5000,5100,4700,4800,1
200000,1,1,1,31,-1,0,0,0,0,0,58008,72062,72912,80819,84186,83710,20000,20000,10000,20000,10000,10000,0
230000,1,1,1,33,0,0,0,0,0,0,218094,225070,227528,121751,219354,111792,12000,9100,4600,4200,4100,5000,0
50000,1,2,1,38,0,0,0,0,0,0,25809,14888,20803,18395,18386,18420,2000,20000,700,665,727,505,0
140000,2,2,1,36,-1,-1,-1,-1,-1,-1,326,501,1251,0,2106,652,501,1251,0,2106,652,0,1
200000,2,1,1,39,0,0,0,0,0,0,193162,191772,174199,173102,152178,129082,7294,5443,6000,5500,5000,5000,0
500000,1,1,2,31,1,-2,-1,0,0,0,0,0,399,35528,10389,0,0,399,35129,0,0,1307,0
120000,2,2,1,36,2,2,0,0,2,2,117922,114621,115581,118481,116444,117283,0,4400,9000,0,9000,4400,1
500000,1,1,2,28,-2,-2,-2,-1,2,-1,17155,0,0,1116,969,6745,0,0,1116,3,6745,5003,0
50000,2,3,2,23,0,0,0,0,0,0,47333,11354,12367,12612,12875,13131,1193,1206,451,466,469,638,0
30000,2,3,2,51,0,0,0,0,-1,-1,17261,20543,18180,7200,18183,8975,5000,8180,2200,18183,8975,3000,0
100000,2,2,1,41,-2,-2,-2,-1,-1,-2,390,390,0,944,0,0,780,0,944,0,0,0,0
360000,1,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,2,3,1,47,-2,-2,-2,-2,-2,-2,6911,10507,4785,4567,11762,4209,10523,4790,4736,55762,4209,22815,0
480000,1,1,1,47,0,0,0,0,0,0,69046,70490,71931,73362,74897,76461,2548,2602,2618,2709,2800,6098,0
100000,2,3,1,46,0,0,2,2,2,2,91983,100538,101670,98047,101891,98173,11000,3700,0,7500,0,3800,0
220000,1,2,2,39,-1,-1,0,0,0,0,3553,15696,17257,21624,26246,30781,15696,5000,5000,5000,5000,5000,0
300000,2,1,2,37,1,2,0,0,0,0,34085,29305,25945,22318,18636,15374,0,1380,753,630,1000,500,0
300000,2,3,2,39,1,-2,-1,-1,-1,-1,-3928,-5973,4735,6186,116,14429,1720,344467,6822,49,15000,12000,1
460000,1,1,1,41,-1,-1,-1,-1,-1,-1,5383,40004,0,650,0,2232,40134,0,650,0,2232,3208,1
30000,2,1,2,24,-1,-1,-1,-1,2,2,165,165,165,323,158,-1027,165,165,323,0,0,5527,1
330000,2,2,2,40,2,2,0,0,0,0,131096,127564,130167,132754,135691,139646,0,4725,4752,5077,6366,8550,0
370000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,3,1,49,0,0,0,0,0,-1,40281,9630,10614,10478,10490,390,1173,1157,411,608,690,780,0
360000,2,2,3,42,0,0,0,0,0,0,429169,278515,259097,259999,265746,259299,16629,9519,9367,10001,9513,9973,0
30000,2,2,1,27,0,0,2,2,0,0,10011,12830,13225,12718,12829,13083,3000,901,0,465,467,485,1
20000,2,2,1,27,0,0,0,0,0,0,19961,16437,16579,17437,18314,19616,1500,2579,1437,1314,1616,800,0
50000,2,2,1,48,0,-1,-1,0,-1,-1,5994,1478,2946,1473,1473,1473,1478,4419,0,1473,1473,1473,0
30000,1,3,2,28,2,2,2,0,0,0,22323,25961,25141,22272,22844,19436,4000,9,1000,1013,1300,10000,1
90000,1,3,2,29,0,0,0,0,0,0,83683,65192,46273,46979,48139,44432,4000,3000,1700,2000,1591,2647,0
430000,2,2,2,27,-2,-2,-2,-2,-2,-2,263,263,4119,4390,20952,15562,1764,4120,535,20990,2506,500,1
50000,1,2,2,25,0,0,0,0,0,0,5832,33559,32774,23113,19852,17308,30074,1800,1000,700,1000,1000,0
30000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,1,1,1,53,1,-1,-1,-1,-1,-1,0,767,4090,9471,1993,1164,767,4090,9476,1993,1164,3514,0
50000,2,3,2,55,0,0,0,0,0,0,51682,37869,27114,29625,32788,28668,3960,7232,11000,15788,13668,4490,0
170000,1,1,1,45,-1,-1,-1,-1,-1,-1,3479,570,0,1546,4981,4769,570,0,1546,4981,4769,6452,0
50000,1,2,1,52,0,0,0,0,0,0,46436,41290,40251,15273,14229,15001,2300,2000,1000,1000,1000,1000,0
310000,2,2,2,25,0,0,0,0,0,0,28598,22017,14605,15125,18048,16607,8820,1576,1000,3100,2000,1000,0
30000,1,2,2,27,-1,-1,-1,-1,-1,-1,3902,1950,890,0,750,0,1950,2390,0,750,0,1280,0
50000,2,2,2,32,0,0,0,0,0,0,36211,28530,20084,18088,18476,20168,1709,2004,7497,671,2000,6100,0
90000,2,3,2,28,0,0,0,0,0,2,86493,86960,87187,86669,90391,87207,4200,4000,3200,6700,0,4000,0
30000,1,3,1,47,0,0,0,0,0,0,28923,29803,25373,23231,23913,21120,1586,1365,1663,5106,1050,0,0
240000,1,1,1,60,2,0,0,0,0,0,184427,188583,191992,185383,179565,92788,7001,6180,6000,5951,5285,192557,1
30000,1,3,2,25,0,0,0,0,0,-2,10198,28773,18031,13127,0,0,18808,1200,263,0,0,0,0
500000,2,1,2,28,0,0,0,0,0,0,58076,59534,51006,44360,34229,37880,2001,6620,6015,10001,4137,5000,0
380000,1,1,1,42,-1,-1,-1,-1,-2,-1,4377,-3,3885,0,1140,505,0,3888,0,1140,505,0,0
10000,1,2,2,27,0,0,0,0,0,0,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000,1
500000,1,2,1,44,0,0,0,0,0,0,91718,93338,96781,98274,100528,102748,4000,5000,4000,4000,4091,6169,0
50000,1,2,2,25,0,0,0,0,0,0,21006,18851,19722,19644,18687,18033,4788,1532,1002,1006,2004,2309,0
390000,1,1,2,29,0,-1,0,0,0,0,9918,15918,103169,95669,88080,80576,16008,100000,5000,4000,4000,3000,0
120000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,999,0,0,0,0,999,0,0,0,0,0,1
200000,1,3,1,43,-1,-1,-1,0,0,-1,1435,1270,3783,2522,1261,1436,1270,4000,0,0,1436,1261,0
80000,2,2,1,37,-1,-1,-1,-1,-1,-1,1480,3832,898,425,0,2791,3832,898,425,0,2791,0,0
130000,2,2,2,39,2,2,2,2,0,0,50033,52440,52993,51546,52663,53737,3500,2000,0,2100,2100,2200,1
460000,1,1,2,34,0,0,0,0,0,0,45358,42991,45848,50875,56479,50889,2613,7021,10019,10051,10046,5016,0
80000,1,1,2,26,0,0,0,0,0,0,74487,76126,69856,48816,48476,48448,7576,3000,1800,1800,2000,2000,0
200000,2,3,1,38,0,0,0,0,0,0,97584,75187,72556,63524,49914,18068,3600,2500,3000,2000,2000,2000,0
90000,2,2,1,38,0,0,0,0,0,0,88758,89680,89876,49922,46302,45430,3900,3487,1629,4000,3000,813,0
400000,2,1,2,27,1,-2,-1,0,0,-1,140,140,12527,12640,14805,238,140,12527,253,2305,238,238,0
50000,2,1,1,55,0,0,0,0,0,0,25043,26411,27451,19431,19837,20232,1775,1815,695,719,724,750,0
290000,1,2,1,50,-1,-1,-1,-2,-2,-2,929,1729,0,0,0,0,1732,0,0,0,0,335,0
30000,1,3,1,32,0,0,0,0,0,-1,28292,30494,28317,16454,450,1400,3000,1431,483,0,700,0,0
50000,2,2,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,2,1,2,32,0,0,0,0,0,0,30697,40139,49410,58549,67560,86315,10000,10000,10000,10000,20000,1718,0
140000,1,3,2,30,1,3,2,2,2,0,84014,85107,82532,81236,78306,72173,3300,0,6500,0,3000,3000,0
80000,2,2,1,48,0,0,0,0,0,0,79518,77757,32325,25670,30089,29395,2264,1420,1002,6005,2000,970,0
200000,2,1,1,33,0,0,0,0,0,0,105775,88262,69596,32709,31816,33368,3493,2536,1065,10020,6097,5022,0
130000,2,2,1,28,2,2,0,0,0,0,135805,125973,95602,91328,93099,95825,75,3369,3423,3400,4275,2307,0
470000,2,1,2,40,0,0,0,0,0,0,17243,14722,15270,15615,16261,16969,1243,1300,600,900,1000,1324,1
280000,1,1,1,55,-1,-1,0,0,2,-1,2326,4917,4906,4707,2254,5375,4917,2453,2254,0,5375,1165,0
340000,2,2,2,32,0,0,0,0,0,0,169246,100967,102819,105477,107454,110419,6000,4500,5000,4000,5000,4000,0
150000,1,1,1,49,-2,-2,-2,-2,-2,-2,15472,14860,19601,13262,14329,34193,14877,19608,13280,14329,34193,7880,0
70000,2,1,2,28,0,0,0,0,0,0,20335,21699,22460,20345,42123,19852,2000,1500,3000,721,1200,2000,0
260000,1,2,2,29,1,2,0,0,0,0,263943,258331,261518,194791,198894,197564,0,7700,6000,6130,7500,6500,1
360000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,1,1,2,28,0,0,0,0,0,0,132880,133904,134552,135151,136327,136647,6400,7000,5000,5200,5100,5000,0
60000,2,3,2,40,-1,-1,0,0,0,-1,24496,20329,15219,16158,14295,10930,20391,1200,3658,0,10930,11677,0
50000,1,3,1,51,-1,-1,0,0,0,0,636,2228,3287,4843,6379,6878,4600,1500,2000,2000,1000,3000,0
70000,2,2,1,33,2,2,2,2,3,2,63963,65350,66279,70580,69180,70392,3000,2600,6000,0,2500,1165,1
130000,1,1,1,35,2,0,0,0,0,0,77578,79724,81221,34289,38550,40600,4000,3500,5000,5000,3000,9900,0
150000,1,1,1,49,-1,-1,-1,-1,-1,-1,6338,8460,1682,7898,3336,975,8470,1682,7898,3336,975,0,0
150000,1,3,1,53,2,2,2,2,2,0,17790,18209,18608,20294,19828,20396,1000,1000,2000,0,900,2000,1
260000,2,2,2,31,-1,3,2,2,2,0,82274,80426,78536,94069,92447,95925,0,0,17000,0,5015,4293,0
50000,1,1,2,33,2,4,3,2,0,0,24947,24529,23840,22790,23001,24557,249,0,0,1500,2100,0,0
50000,2,1,1,40,-1,2,-1,-1,2,2,465,465,760,1360,518,3518,0,760,600,0,3000,0,1
100000,2,2,1,28,2,0,0,0,0,2,73073,74739,70844,63924,57326,59654,3500,3003,1910,2400,3300,0,1
20000,2,2,2,22,-1,-1,-1,-1,-2,-2,2480,179,1669,0,0,0,179,1669,0,0,0,0,1
80000,2,2,1,29,0,0,0,0,0,0,78293,79555,77025,76991,79066,75356,3161,4000,3000,3500,3100,5700,0
150000,2,1,2,41,-2,-2,-2,-2,-1,-1,9682,-399,0,0,399,150,399,399,0,399,150,200,0
70000,2,2,1,27,2,2,2,0,0,2,25773,28943,28184,28449,30379,30931,3600,0,1030,2400,1200,0,1
150000,1,2,1,32,0,0,0,0,0,0,141346,145483,146410,142858,146007,130721,10000,7000,4000,8071,4000,3283,0
90000,1,2,2,29,0,0,0,0,0,0,86294,88412,89853,69362,70537,56775,4400,4111,2100,2200,2510,2000,0
240000,2,1,2,36,1,-1,0,0,0,0,0,18000,18485,17406,19345,21134,18000,2000,2000,2000,3000,2000,0
10000,1,3,0,40,0,0,0,0,0,-2,8286,9395,10000,10000,0,0,1400,1000,0,0,0,0,0
150000,2,2,2,33,-1,0,0,0,0,0,46006,45425,32139,53639,51873,64675,2000,3000,40009,5000,20000,62339,0
240000,1,1,2,30,-1,-1,-1,-1,-1,0,5354,4790,900,6849,26249,6633,4790,900,6849,26249,2200,3000,1
30000,1,3,1,33,2,0,0,0,0,0,29742,30266,45414,21331,21987,22452,1406,1366,1000,1000,980,1000,1
100000,2,3,2,27,0,0,0,0,0,2,53423,39096,40037,40584,43629,41432,1958,1953,1500,3700,0,1700,1
240000,2,1,2,38,-1,-1,-1,-1,-1,-1,6916,2098,9927,3633,3603,926,2106,9951,3633,3603,926,7199,1
90000,2,3,1,35,2,2,2,0,0,0,35077,37557,29355,20046,14905,15075,3407,56,603,553,430,133,0
30000,1,1,1,38,0,0,2,0,0,0,27429,29085,29282,29270,29078,28652,2403,1200,588,588,574,0,0
30000,2,2,2,27,0,0,2,0,0,0,28392,31439,30394,29994,29834,15960,3500,0,0,0,0,0,0
200000,1,2,2,33,0,0,0,0,0,2,80012,81703,83290,85085,89707,63787,2972,2952,3107,6056,0,3000,1
180000,1,1,2,28,0,0,0,0,0,-1,9853,18399,29973,42347,-53,10653,10732,22119,17012,0,10706,9659,0
500000,1,3,1,38,0,0,0,0,0,0,74223,72419,64537,60228,59038,58738,3338,3022,2502,2250,2350,2200,0
130000,2,2,2,25,2,2,0,0,0,0,138910,119948,135259,95956,97770,92206,0,18259,3456,3770,3706,3708,1
10000,1,2,2,21,0,0,0,0,0,0,9042,10038,9784,9984,9780,0,1305,1000,200,196,0,0,1
50000,1,2,2,35,-1,-1,-1,-1,-1,0,780,0,390,390,28094,28263,0,390,390,28094,1011,965,0
20000,2,3,1,53,0,0,0,-2,-2,-2,12237,12870,0,0,0,0,1000,0,0,0,0,0,0
110000,2,2,3,54,-1,-1,-1,-1,-1,2,316,316,632,150,632,166,316,632,150,632,0,0,0
70000,2,2,2,24,0,0,0,0,0,0,66915,68852,69390,64457,66021,67267,3167,2521,2400,2600,2614,2376,0
360000,2,1,1,27,-2,-2,-2,-2,-2,-2,0,0,7365,0,0,0,0,7365,0,0,0,8665,0
20000,2,2,2,22,0,0,0,0,0,0,17503,12245,12974,14192,14096,7045,1273,1392,2000,389,1000,140,0
50000,2,3,2,22,0,0,0,0,0,0,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171,1
50000,2,2,1,23,0,0,0,0,0,0,33713,34437,28709,28386,28361,28449,5012,3000,3548,2500,2000,2000,0
60000,2,1,2,23,0,0,0,0,0,-1,3517,3277,11335,9341,6451,3592,1000,10341,0,0,3592,3911,0
60000,2,2,1,23,0,0,0,2,2,0,58844,43427,30408,30632,30021,30445,2000,4300,1000,0,2000,1500,0
180000,2,2,1,25,0,0,0,0,0,0,134733,120775,112784,114794,105248,107130,9148,4030,4211,3798,4000,4327,0
180000,1,3,2,47,0,0,0,0,2,0,67011,69935,72031,77597,72079,66310,4000,4000,7501,0,3001,10000,0
150000,1,2,1,45,-2,-2,-2,-2,-2,-2,390,390,390,390,285,-105,390,390,390,285,0,1668,0
340000,2,5,1,27,0,0,0,0,0,0,281544,283173,282231,216946,216403,218209,11000,11031,8000,8000,8300,7500,0
500000,2,2,2,48,-1,-1,-1,-1,-1,-1,77461,68781,58436,9536,8302,64460,68781,58436,9536,58302,64460,14000,0
170000,2,2,2,23,-1,0,0,0,0,0,32192,32555,32292,32372,31202,31688,1608,2301,2379,2202,2688,2110,0
260000,2,1,2,29,1,2,0,0,0,0,234922,227802,215320,177965,171201,164834,6,6918,5295,4805,5002,3005,0
50000,1,3,2,25,0,0,0,0,2,2,46277,47713,44006,29737,30615,29975,2500,2300,2500,1500,0,1000,0
10000,1,3,1,47,0,0,2,0,0,2,6817,9119,8826,8849,9567,9265,2588,0,318,862,0,502,1
170000,2,3,2,29,-1,-1,-1,-2,-2,-2,14460,738,0,0,0,0,738,0,0,0,0,0,0
170000,2,2,1,42,-1,-1,-1,-1,-1,-1,1085,326,326,326,326,326,326,326,326,326,326,326,1
50000,1,2,2,52,1,2,0,0,0,2,5893,5653,6747,7859,7464,7199,0,1200,1200,1200,0,1200,0
50000,1,2,2,25,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
80000,1,1,2,38,0,0,0,0,0,0,32562,23346,18361,10434,7387,3300,1482,1011,8,111,3509,0,0
200000,2,2,1,61,-1,-1,-1,-1,-1,-1,780,0,780,387,-3,4540,0,780,387,0,4543,1386,0
10000,2,2,3,38,0,0,0,-1,0,0,3213,2797,0,1660,660,660,1000,0,1660,0,0,0,0
20000,1,3,2,22,0,0,0,0,0,0,18535,18541,18270,16992,19025,35744,5109,1600,2400,3800,739,2000,1
150000,1,1,2,37,-2,-2,-2,-2,-2,-2,120,0,0,0,0,0,0,0,0,0,0,0,0
230000,2,1,2,37,0,0,2,0,0,-2,9092,12509,12784,12584,0,0,3500,700,0,0,0,0,1
30000,1,2,1,33,0,0,0,0,0,0,23467,24195,25286,25807,26350,27409,1409,1500,942,959,1500,946,0
20000,2,1,2,24,-1,2,-1,0,0,-1,632,316,948,632,316,1096,0,948,0,0,1096,0,0
80000,2,2,1,49,1,2,2,2,2,2,42053,40185,42887,31745,32211,25836,0,3500,0,4500,0,1500,0
230000,1,3,1,61,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
200000,2,2,1,36,-1,-1,-1,-1,-1,-1,2500,0,5448,632,0,646,0,5448,632,0,646,0,0
120000,2,3,1,52,0,0,0,0,0,0,117029,118439,118437,116456,116957,119366,5800,4500,4120,4388,4500,4350,0
200000,2,2,1,60,-1,-1,-1,-1,-1,-1,396,396,461,396,546,396,396,461,396,546,396,396,0
20000,2,1,2,46,0,0,0,0,0,0,12146,7698,6005,6411,3125,3164,1273,1039,1000,123,101,48,0
50000,1,2,2,24,1,3,2,0,-1,-1,52935,50946,22740,2314,1823,18839,0,0,0,1823,18839,641,1
260000,2,2,2,27,0,0,0,0,0,-1,19713,22378,24836,32816,42816,8938,3000,3000,10000,10000,8938,2000,1
20000,1,2,2,22,3,2,2,3,2,2,16014,15474,19739,19194,38414,19200,0,4900,0,800,800,500,1
230000,2,2,1,32,0,0,0,0,0,0,57259,46226,36089,34158,22872,22592,2500,3000,3000,1500,1500,2000,1
270000,2,2,2,29,0,0,0,0,0,0,150185,141926,135741,126197,118340,110557,4988,7000,5000,5000,5000,5000,0
70000,1,1,1,39,0,0,0,0,0,0,67474,68750,59186,48178,46197,48444,3100,7172,10000,1662,3000,1350,0
60000,1,2,2,31,0,0,0,0,0,2,53234,54361,55395,56416,58792,56130,2580,2557,2500,4500,0,2000,0
180000,1,2,2,28,0,0,0,0,0,0,78128,81976,83338,90031,93692,96100,5000,4000,8000,5000,4000,5500,0
50000,2,1,2,25,0,0,-1,-1,-2,-2,14500,0,790,3696,6696,5724,0,790,3696,3000,5724,2271,0
30000,2,2,1,22,0,0,0,0,0,0,28622,28219,27764,27973,28576,12135,1700,1500,700,700,500,1000,0
200000,1,2,2,29,2,2,2,2,2,2,172325,174082,177684,180259,183704,186507,6000,8000,7000,6500,6000,5600,1
200000,2,2,2,27,-1,-1,2,0,0,-1,184,2250,823,823,-658,1266,2250,0,0,0,1924,0,1
260000,2,1,2,36,-1,-1,-1,-1,-1,-1,10425,12722,4948,13100,10854,7537,2297,7256,13100,10854,7537,3710,0
360000,1,1,1,47,0,-1,0,0,0,-1,10221,8337,9696,14332,21446,9476,8536,5000,8500,10000,9476,7000,0
420000,2,1,1,34,-1,0,0,-1,0,-1,440,1479,2940,3160,4160,883,1039,1500,3160,1000,883,28000,0
500000,1,1,1,45,-2,-2,-2,-2,-2,-2,186610,130751,43890,38759,46834,28408,261524,43919,38787,46834,28408,63001,0
80000,2,2,2,23,2,3,2,2,0,0,84176,81516,80146,61392,60325,60469,0,2000,0,3091,2400,2000,0
240000,1,1,2,33,0,0,0,0,-2,-2,47742,27044,24007,0,0,0,1898,1006,0,0,0,0,0
260000,2,1,2,36,0,0,0,0,0,0,107350,110114,112189,114503,117031,112857,4500,4000,4000,4200,8790,4200,0
10000,2,2,2,22,0,0,0,0,0,2,5964,7145,8144,8861,10104,9803,1284,1283,1000,1535,0,1000,0
30000,2,2,2,25,0,0,0,0,0,0,7244,8265,9436,10123,10335,10691,1142,1313,1000,375,528,600,0
70000,2,3,2,52,0,0,0,0,0,0,105991,67243,67533,28653,29253,26185,2777,1751,969,1004,938,1122,0
50000,2,2,1,41,2,2,2,0,0,0,36329,36711,28415,18459,16077,12428,3406,0,640,660,296,60,1
